client_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,avg_monthly_inflow,avg_monthly_outflow,monthly_inflow_std,monthly_outflow_std,max_monthly_outflow,avg_monthly_transactions,avg_active_days_per_month,avg_inflow_amount,median_inflow_amount,max_inflow_amount,min_inflow_amount,std_inflow_amount,avg_outflow_amount,median_outflow_amount,max_outflow_amount,min_outflow_amount,std_outflow_amount,account_age_days,active_month_count,avg_transactions_per_month,night_transaction_ratio,weekend_transaction_ratio,spending_growth_rate,income_growth_rate,avg_monthly_net_cashflow,spend_income_ratio,savings_ratio,favorite_mcc,unique_mcc_count,unique_merchant_count,favorite_merchant,merchant_diversity_score,total_transaction_count_x,recency_days,frequency,monetary,fraud_transaction_count,fraud_ratio,avg_fraud_amount_x,bad_cvv_count,bad_card_number_count,bad_expiration_count,bad_pin_count,bad_zipcode_count,insufficient_balance_count,technical_glitch_count,total_error_count,total_transaction_count_y,error_ratio,auth_error_count,auth_error_ratio,insufficient_balance_ratio,technical_glitch_ratio,avg_fraud_amount_y,avg_transactions_per_day,max_transactions_per_day,max_transactions_per_hour,travel_score,dining_score,digital_score,luxury_score,days_since_last_transaction,essential_spend_ratio,customer_value_score,avg_total_errors,max_total_errors,total_error_transactions,avg_spike_ratio,max_spike_ratio,sudden_high_value_count,sudden_high_value_ratio
628,57,66,1963,1,Male,4 George Lane,40.0,-75.26,$52517,107075,$75999,815,3,4002.18,396.228813559322,2404.8328941671552,291.16475234622186,1367.0,63.44915254237288,25.720338983050848,67.26352941176471,32.7,1994.84,4.02,110.09017405904402,-100.33261802575107,-79.0,-50.0,-499.0,81.84075074291206,2088.6666666666665,118.0,63.44915254237288,0.0607720048083344,0.2778148791238146,1.5362595419847327,1.653562065986657,3605.9511864406777,0.0989785154700318,0.9007716831220874,Service Stations,74.0,308.0,28395.0,0.0411379724856417,7487.0,0.0,7487.0,519012.24,0.0,0.0,0.0,1.0,3.0,2.0,26.0,2.0,72.0,12.0,118.0,7487.0,0.015758547008547,30.0,0.0040064102564102,0.0096153846153846,0.0016025641025641,0.0,2.4668863261943987,12.0,7.0,0.0711566429976901,0.0,0.0,0.0,0.0,0.0,3885844640.88,0.0157606517964471,2.0,117.0,0.9857796565860192,28.367309855945848,151.0,0.020168291705623
940,49,61,1970,6,Female,620 12th Avenue,25.77,-80.2,$20499,41800,$67836,699,6,3653.7648305084745,494.3730508474576,698.8450336343826,325.1152318886296,1651.0,93.70338983050848,29.60169491525424,41.108338100686495,31.630000000000003,2420.11,0.66,58.55380932649689,-102.52376098418276,-80.0,-0.02,-492.0,84.36500414604676,4722.333333333333,118.0,93.70338983050848,0.0270416930451297,0.2810889029574026,0.4659819335462316,0.8303948976581487,3159.3917796610167,0.1352680880369195,0.8644582965469386,Miscellaneous Food Stores,85.0,331.0,26810.0,0.0299357872840734,11057.0,0.0,11057.0,489480.27,14.0,0.0012661662295378,109.66428571428573,3.0,6.0,1.0,18.0,1.0,75.0,26.0,130.0,11057.0,0.0117561946102369,27.0,0.0024416711882799,0.0067824199674443,0.0023512389220473,109.66428571428573,3.165473804752362,11.0,8.0,0.0663043809916927,0.0,0.0,0.0,0.0,3.428354756550815e-07,5412183345.39,0.0117572578457086,1.0,130.0,0.9779097368713424,53.46086670029587,145.0,0.0131138645202134
931,34,73,1985,12,Male,2707 Main Boulevard,35.1,-90.0,$33974,69270,$97114,540,1,3881.2979661016952,516.1522033898304,1049.6448302396482,304.589783095303,1296.0,67.98305084745763,26.43220338983051,61.54994758768982,27.91,1618.85,0.21,103.43068515105745,-104.82953528399312,-78.0,-17.96,-499.0,89.3550365094842,5082.0,118.0,67.98305084745763,0.1194215906257791,0.2893293443031663,1.6293953583303038,1.4891572867045344,3365.145762711865,0.1329501774198209,0.8667922431752154,Miscellaneous Food Stores,80.0,276.0,14528.0,0.0344053851907255,8022.0,0.0,8022.0,518899.12,3.0,0.00037397157816,62.43333333333333,4.0,6.0,5.0,23.0,0.0,24.0,17.0,79.0,8022.0,0.0098466907640533,33.0,0.0041131746229589,0.0029913997257883,0.0021189081391,62.43333333333334,2.571978198140429,13.0,6.0,0.0575303709132749,0.0,0.0,0.0,0.0,0.0,4162608740.64,0.0098479182248815,2.0,78.0,0.9847757098823444,24.645842056966707,188.0,0.0234355522313637
368,75,73,1945,2,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,42806,$20432,726,6,5174.126779661016,411.46610169491527,794.228996288285,277.91296928931416,1656.0,131.09322033898306,30.220338983050848,40.822877774806095,42.12,1670.09,0.03,41.11391530058166,-94.64522417153997,-79.0,-50.0,-497.0,74.47122754480233,2880.6666666666665,118.0,131.09322033898306,0.1749951515935096,0.283340875298985,1.0811695857013075,1.0876824078982092,4762.6606779661015,0.0795084099798357,0.9202983580390792,Service Stations,76.0,245.0,50404.0,0.0158381278686405,15469.0,0.0,15469.0,659099.96,1.0,6.464541987200206e-05,1.38,27.0,32.0,20.0,19.0,0.0,101.0,34.0,233.0,15469.0,0.0150614091790562,78.0,0.0050420168067226,0.0065287653522947,0.0021978021978021,1.38,4.337913628715648,14.0,6.0,0.0438892779173703,0.0,0.0,0.0,0.0,0.0,10195617281.24,0.0150623828301764,2.0,232.0,0.9770683193012616,38.29797061815592,110.0,0.0071109961859202
474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,$39705,80957,$161166,683,6,8145.770169491526,594.6164406779661,1558.5165858186324,352.9071656784868,1999.0,150.44915254237287,30.33050847457627,56.11541129079339,16.45,1872.85,0.1,99.9005251155534,-112.4434935897436,-80.0,-0.74,-500.0,98.8213204683458,4012.1666666666665,118.0,150.44915254237287,0.2392271728721906,0.2889652453106517,1.4133070839887554,0.9856479579772875,7551.15372881356,0.072987997489449,0.9268892544792212,Miscellaneous Food Stores,88.0,444.0,35451.0,0.0250098574888751,17753.0,0.0,17753.0,1031365.62,9.0,0.0005069565707204,174.38888888888889,2.0,8.0,2.0,45.0,0.0,81.0,42.0,180.0,17753.0,0.0101385603244339,55.0,0.0030978934324659,0.0045623521459952,0.0023656640757012,174.38888888888889,4.960324112880693,15.0,7.0,0.0877351254330104,1.0546457573168898e-05,0.0,0.0,0.0,0.0,18309833851.86,0.0101391314144088,2.0,179.0,0.9830781766126694,31.692036930962104,431.0,0.0242775868867233
1452,46,59,1973,5,Female,524 Ocean Drive,29.76,-95.38,$95039,193773,$241571,660,1,12501.174915254236,4462.71186440678,2424.240050186402,653.3996578278,6524.0,215.4237288135593,29.8135593220339,78.57348673697666,61.975,2345.04,1.51,148.97372014783983,-79.23563045440866,-75.0,-50.0,-500.0,37.3397574609127,4505.0,118.0,215.4237288135593,0.0213217938630999,0.2925255704169945,0.9595791524926764,1.1257776274561755,8038.463050847456,0.3569548414301663,0.6429651724868698,Miscellaneous Food Stores,89.0,285.0,59935.0,0.0112116443745082,25420.0,0.0,25420.0,2001738.64,7.0,0.0002753737214791,113.65714285714286,4.0,6.0,4.0,91.0,1.0,61.0,54.0,221.0,25420.0,0.0086935997797096,101.0,0.003973093111994,0.0023995908894221,0.002124228000472,113.65714285714286,7.225696418419557,20.0,11.0,0.0109969407578033,0.0,0.0,0.0,0.0,0.0,50884196228.8,0.0086939417781274,2.0,220.0,0.9874602808589268,29.406142974582394,335.0,0.0131785995279307
1758,57,66,1963,1,Male,126 Valley Drive,32.32,-90.2,$11061,22556,$43260,645,4,3221.02813559322,80.22033898305085,492.4861103858564,187.1495190717117,1119.0,126.64406779661016,30.279661016949152,25.486576812177294,11.26,916.81,0.01,39.67178793048044,-305.35483870967744,-319.0,-105.0,-468.0,106.48240805788744,3910.75,118.0,126.64406779661016,0.0502542826552462,0.2845958244111349,0.0,0.9170049699203208,3140.807796610169,0.0248974669391833,0.9747921695388618,Industrial Equipment and Supplies,71.0,215.0,14528.0,0.01438704496788,14944.0,0.0,14944.0,389547.32,13.0,0.000869914346895,84.74615384615385,3.0,5.0,0.0,47.0,2.0,164.0,25.0,246.0,14944.0,0.0164603546336567,55.0,0.0036801605888256,0.0109735697557711,0.001672800267648,84.74615384615385,4.182479708928072,11.0,5.0,0.1585507552550966,0.0,0.0,0.0,0.0,0.0,5821395150.08,0.0164614561027837,1.0,246.0,0.9630548314361852,33.87169999099115,230.0,0.0153907922912205
1081,31,60,1988,9,Female,9633 Mill Lane,39.69,-104.81,$24849,50666,$102318,617,3,9173.736440677963,2450.177966101695,1613.0856736969577,481.7548873402012,3646.0,155.14406779661016,30.06779661016949,73.08269646232783,62.085,6613.44,0.29,87.60582071910304,-82.7241773962804,-76.0,-50.0,-498.0,48.2471934255564,2505.333333333333,118.0,155.14406779661016,0.0332659638389687,0.2873217894794341,1.2487609078781865,1.0877993656912817,6723.55847457627,0.2670570410326293,0.7328339640107889,Service Stations,84.0,362.0,22204.0,0.0197738569945922,18307.0,0.0,18307.0,1371621.9,16.0,0.0008739826295952,180.165,2.0,2.0,3.0,40.0,0.0,104.0,44.0,195.0,18307.0,0.0106510814944286,44.0,0.002403320952589,0.0056805767970286,0.002403320952589,137.79,5.159808342728297,15.0,9.0,0.0228726973388396,0.0,0.0,0.0,0.0,0.0,25110282123.3,0.0106516632981919,1.0,195.0,0.9868288226829444,87.10679091570799,169.0,0.0092314415250996
720,36,65,1983,5,Female,980 Federal Drive,42.38,-83.1,$9710,19800,$40038,682,3,1314.6755084745762,222.364406779661,428.7626455230133,201.75768936529076,1123.0,31.220338983050848,17.847457627118644,45.51986795774648,33.33,631.89,0.3,44.74715156569733,-95.06884057971014,-78.0,-50.0,-467.0,70.73802351645467,3479.0,118.0,31.220338983050848,0.1370792616720955,0.2684581976112921,0.4294886552579746,0.8241919424075046,1092.3111016949151,0.1690115878477325,0.8302283463202604,Service Stations,63.0,121.0,22204.0,0.0328447339847991,3684.0,1.0,3684.0,181370.71,6.0,0.001628664495114,53.21333333333334,0.0,0.0,0.0,18.0,0.0,54.0,5.0,77.0,3684.0,0.0208955223880597,18.0,0.0048846675712347,0.0146540027137042,0.0013568521031207,53.21333333333333,1.7492877492877492,8.0,6.0,0.0320121951219512,0.0,0.0,0.0,1.0,0.0,668169695.64,0.020901194353963,1.0,77.0,0.980092373763413,12.579429942636963,39.0,0.010586319218241
1091,32,66,1987,5,Female,52292 East Street,39.3,-76.61,$26431,53890,$252106,656,4,3928.030508474576,371.6949152542373,1238.3485452120494,333.446096528605,1887.0,62.04237288135593,26.6271186440678,66.46223114425007,35.32,1864.07,0.48,115.72257546739546,-126.39769452449568,-83.0,-50.0,-496.0,107.5563720746482,3232.75,118.0,62.04237288135593,0.1076355689113509,0.2860264991121432,1.1085893446266877,0.9814409155635262,3556.3355932203385,0.0946021962549091,0.9051432880324124,Miscellaneous Food Stores,79.0,262.0,26810.0,0.0357874607294085,7321.0,1.0,7321.0,507367.6,12.0,0.0016391203387515,99.50833333333333,4.0,4.0,0.0,15.0,0.0,69.0,16.0,108.0,7321.0,0.0147500682873531,23.0,0.0031412182463807,0.0094236547391423,0.0021851953018301,49.675,2.33004455760662,9.0,6.0,0.1055151501333759,0.0,0.0,0.0,1.0,0.0,3714438199.6,0.0147520830487638,2.0,107.0,0.9857758652513384,26.51478286093766,191.0,0.0260893320584619
1817,52,64,1968,2,Female,25622 Lake Street,29.55,-95.27,$36253,73920,$166395,683,1,9327.24313559322,535.7033898305085,1305.9330330481432,288.96027317884085,1351.0,148.38983050847455,30.338983050847457,65.18298430559668,30.86,2411.06,0.32,89.72293186570339,-101.1408,-77.0,-50.0,-500.0,84.09075921060162,4596.0,118.0,148.38983050847455,0.0266704740148486,0.280011422044546,0.5632287043416492,1.0418557852985424,8791.539745762711,0.057428111815231,0.942464686862348,Service Stations,87.0,397.0,27092.0,0.0226727584237578,17510.0,0.0,17510.0,1163827.69,1.0,5.711022272986865e-05,163.75,18.0,17.0,14.0,45.0,0.0,110.0,34.0,238.0,17510.0,0.0135914567985837,80.0,0.0045685569070869,0.0062817657472445,0.0019416366855119,163.75,4.891061452513966,14.0,7.0,0.0796658967950137,0.0,0.0,0.0,0.0,0.0,20378622851.9,0.0135922330097087,1.0,238.0,0.9851778199000832,35.737165551706056,221.0,0.0126213592233009
207,73,65,1946,10,Female,518 Main Street,36.58,-79.4,$16745,28553,$19507,745,5,2137.976949152542,307.1610169491525,666.6648861469921,272.4958078667264,1545.0,41.313559322033896,21.15254237288136,55.32484210526316,39.555,1296.6,0.39,71.15956225825627,-115.06349206349206,-80.0,-50.0,-497.0,100.78972767265108,3384.4,118.0,41.313559322033896,0.1142564102564102,0.2861538461538461,0.622478735198487,0.8945376405051454,1830.8159322033896,0.1436018359481849,0.8559306508322845,Service Stations,69.0,222.0,50867.0,0.0455384615384615,4875.0,0.0,4875.0,288526.28,1.0,0.0002051282051282,0.39,1.0,1.0,0.0,7.0,1.0,54.0,9.0,73.0,4875.0,0.0149712879409351,9.0,0.0018457752255947,0.0110746513535684,0.0018457752255947,0.39,1.953125,9.0,6.0,0.0935551509132042,0.0,0.0,0.0,0.0,0.0,1406565615.0000002,0.0149743589743589,1.0,73.0,0.9833845305651018,21.543617669288963,78.0,0.016
1118,25,70,1994,8,Female,166 Littlewood Lane,34.06,-118.35,$40761,83104,$222502,714,5,8967.686486486487,607.8378378378378,2180.489552669266,353.3550361355902,1716.0,83.43243243243244,28.364864864864863,114.79135097733956,73.61,1978.72,0.68,207.2269370227029,-114.4529262086514,-83.0,-50.0,-497.0,96.08748377707336,747.2,74.0,83.43243243243244,0.0272108843537414,0.2886297376093295,0.729429800475929,1.2607943864781044,8359.848648648649,0.0677733399147906,0.9321151610377728,Service Stations,83.0,326.0,68671.0,0.0528020732102364,6174.0,0.0,6174.0,708588.8,5.0,0.0008098477486232,267.45,2.0,1.0,1.0,25.0,0.0,62.0,14.0,105.0,6174.0,0.0170040485829959,28.0,0.0045344129554655,0.0100404858299595,0.0022672064777327,187.85,2.9414006669842783,11.0,6.0,0.1103132433694226,0.0,0.0,0.0,0.0,0.0,4374827251.200001,0.0170068027210884,1.0,105.0,0.9913621693798278,17.091848204747084,189.0,0.0306122448979591
137,33,65,1986,7,Female,3177 Oak Avenue,36.33,-82.36,$20142,41069,$64073,644,3,8262.585847457627,277.61822033898306,827.5201864083909,297.55004180617584,1130.0,153.3135593220339,30.406779661016948,54.50193582648555,53.02,751.31,0.26,47.03911260198086,-162.1730198019802,-91.5,-7.95,-500.0,132.94521288539832,2880.0,118.0,153.3135593220339,0.0292410590901553,0.2815211983859377,0.0,0.9973664763315898,7984.967627118644,0.0335953695482446,0.9662836176107854,Miscellaneous Food Stores,79.0,317.0,61195.0,0.0175225250124371,18091.0,0.0,18091.0,1007744.08,9.0,0.0004974849372616,154.3511111111111,4.0,4.0,6.0,58.0,4.0,210.0,34.0,320.0,18091.0,0.01768737563564,66.0,0.0036480212248507,0.0116073402608887,0.0018792836612867,154.3511111111111,5.042084726867335,16.0,7.0,0.1648354164154707,0.0,0.0,0.0,0.0,0.0,18231098151.28,0.0176883533248576,1.0,320.0,0.9823646116683784,13.249643607430542,126.0,0.0069647891216627
1296,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,$22896,46683,$93126,788,5,5136.069406779661,110.51694915254237,692.6549684524516,196.60623726317465,914.0,181.27966101694915,30.406779661016948,28.400008903467665,18.64,1101.82,0.55,41.48091378365954,-255.7058823529412,-269.0,-100.0,-484.0,120.45601589254842,5246.6,118.0,181.27966101694915,0.0309475947828526,0.2850731616100229,0.0,0.825113238551716,5025.552457627119,0.0215136180575421,0.978291718425029,Travel Agencies,74.0,284.0,14636.0,0.0132766116591089,21391.0,0.0,21391.0,619097.19,15.0,0.0007012294890374,52.28733333333333,32.0,50.0,40.0,45.0,1.0,83.0,47.0,298.0,21391.0,0.0139304412864622,127.0,0.0059367988032909,0.0038799551234106,0.0021970830216903,52.287333333333336,5.961817168338907,14.0,6.0,0.3075448550835761,0.0,0.0,0.0,0.0,0.0,13243107991.29,0.0139310925155439,1.0,298.0,0.96660203836077,36.79854209333665,337.0,0.0157542891870412
1107,71,69,1949,1,Female,836 Summit Boulevard,42.23,-76.34,$18323,40516,$6908,698,5,4132.375847457627,533.4152542372881,742.1333833051457,334.9074454685604,1958.0,97.5677966101695,29.516949152542374,44.69890457420478,39.36,823.53,0.08,52.399413779981096,-104.21026490066224,-78.0,-50.0,-498.0,91.1411193829882,4187.4,118.0,97.5677966101695,0.0733084339442369,0.2785546773212889,1.8459079248461077,1.1708358819495277,3598.960593220339,0.1290507502639478,0.8707073167406254,Miscellaneous Food Stores,84.0,285.0,22204.0,0.0247546252062885,11513.0,0.0,11513.0,550563.35,4.0,0.0003474333362286,70.58749999999999,4.0,4.0,2.0,29.0,0.0,104.0,22.0,165.0,11513.0,0.0143303804064617,37.0,0.0032134792426611,0.0090324821955879,0.0019107173875282,70.5875,3.3054837783519955,13.0,7.0,0.0370170310116929,0.0,0.0,0.0,0.0,0.0,6338635848.55,0.0143316251194302,2.0,164.0,0.9795170175724348,16.868350518572786,130.0,0.0112915834274298
1995,64,62,1955,7,Female,28 First Lane,39.92,-77.71,$20943,39206,$9219,605,4,3979.460847457627,448.7372881355933,731.5648360042383,274.4550288685114,1281.0,100.5677966101695,29.76271186440678,41.4673595902508,27.68,1183.48,0.12,56.57579268582831,-97.51565377532228,-77.0,-50.0,-499.0,82.16154567956684,4693.75,118.0,100.5677966101695,0.0685935788320552,0.2831381140979186,0.8680053702311898,0.7824703409858779,3530.723559322034,0.1127350086666994,0.8870137641416957,Miscellaneous Food Stores,80.0,276.0,68671.0,0.0232577736580433,11867.0,0.0,11867.0,522527.38,10.0,0.0008426729586247,144.14799999999997,6.0,5.0,7.0,32.0,0.0,53.0,26.0,129.0,11867.0,0.0108695652173913,43.0,0.0036231884057971,0.0044657903606336,0.0021907650825749,144.148,3.378986332574032,11.0,6.0,0.0539922949085964,0.0,0.0,0.0,0.0,0.0,6200832418.46,0.0108704811662593,1.0,129.0,0.9777935538917906,26.28088484014372,179.0,0.0150838459593831
1781,29,53,1990,3,Male,73 South Lane,42.93,-75.46,$17681,36050,$45559,708,3,2098.931101694915,506.0593220338983,791.0100054547637,379.6525918098183,1928.0,57.11864406779661,24.635593220338983,40.12862443292288,16.53,1029.33,0.63,68.73221050156393,-105.13204225352112,-81.0,-50.0,-498.0,90.46087266297543,2343.0,118.0,57.11864406779661,0.0931750741839762,0.2839762611275964,1.2811987218239915,1.022012762328277,1592.8717796610167,0.2409885360645609,0.7585352578355375,Miscellaneous Food Stores,68.0,245.0,72351.0,0.0363501483679525,6740.0,0.0,6740.0,307388.87,3.0,0.0004451038575667,72.5,1.0,2.0,0.0,18.0,7.0,55.0,10.0,93.0,6740.0,0.0137961726746773,21.0,0.0031152647975077,0.0081590268506156,0.0014834594273846,72.5,2.3185414516683864,11.0,7.0,0.0543405452475048,0.0,0.0,0.0,0.0,0.0,2071800983.8,0.0137982195845697,2.0,92.0,0.978543837756778,22.085471481815727,155.0,0.0229970326409495
1813,35,66,1984,4,Female,334 Birch Drive,35.82,-87.01,$27637,56350,$120125,808,4,6240.263644067796,433.5254237288136,1123.3977131141924,376.1249272337198,2120.0,94.19491525423727,29.76271186440678,68.44047866902129,42.32,1376.68,0.74,92.12879596277546,-143.6966292134831,-88.0,-50.0,-487.0,122.4826430469261,4496.0,118.0,94.19491525423727,0.0268106162843004,0.288349077822762,2.6677792844476893,1.157719684491053,5806.738220338983,0.0694611617858622,0.9303786142503656,Miscellaneous Food Stores,87.0,448.0,22204.0,0.0403058929374718,11115.0,0.0,11115.0,787507.11,5.0,0.0004498425551057,119.818,3.0,7.0,1.0,19.0,1.0,211.0,25.0,267.0,11115.0,0.0240194314501619,29.0,0.0026088521050737,0.018981648074847,0.0022490104354084,119.818,3.1648633257403187,13.0,7.0,0.1119494888285083,0.0,0.0,0.0,0.0,0.0,8753141527.65,0.024021592442645,1.0,267.0,0.9860822786386416,19.16024864375468,177.0,0.0159244264507422
556,46,66,1973,12,Male,5659 Park Avenue,41.01,-81.6,$17856,36405,$31815,715,2,3708.828559322034,478.7881355932203,835.8114948245284,303.84183502726154,1515.0,116.33898305084746,29.847457627118644,33.237773980405564,14.99,1663.27,0.2,66.94520396688583,-100.70766488413548,-78.0,-50.0,-500.0,82.64422520056542,5995.0,118.0,116.33898305084746,0.0061188811188811,0.2846736596736596,0.7419978272743096,0.9237692333725888,3230.040423728813,0.1290593697086418,0.8706710760561666,Service Stations,78.0,345.0,14528.0,0.0251311188811188,13728.0,0.0,13728.0,494138.77,17.0,0.0012383449883449,70.38823529411765,2.0,6.0,2.0,48.0,0.0,85.0,37.0,180.0,13728.0,0.0131109330614028,56.0,0.0040789569524364,0.0061912739456624,0.0026950251292883,70.38823529411764,3.89778534923339,13.0,8.0,0.0755778965627101,0.0,0.0,0.0,0.0,0.0,6783537034.56,0.0131118881118881,2.0,179.0,0.972969288776267,44.959371057098295,206.0,0.0150058275058275
1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,$14798,30172,$39959,653,2,4755.687288135593,185.71186440677965,444.7996369050604,141.13339157338737,725.0,126.55932203389833,30.305084745762716,38.29212555441829,42.13,452.0,0.15,30.37054950508728,-78.54480286738351,-77.0,-50.0,-452.0,31.08165099617537,5204.0,118.0,126.55932203389833,0.1256863532877996,0.2813044060533012,0.6710546574287913,0.9667736656758276,4569.975423728813,0.0390422689483904,0.9607475007086366,Service Stations,40.0,239.0,98374.0,0.0160037498325967,14934.0,0.0,14934.0,583085.1,1.0,6.696129637069774e-05,76.53,6.0,3.0,1.0,61.0,0.0,331.0,29.0,431.0,14934.0,0.0288583863408101,70.0,0.0046869768998995,0.0221627050552393,0.0019417475728155,76.53,4.176174496644295,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8707792883.4,0.0288603187357707,2.0,430.0,0.975027553467774,11.287545832566218,6.0,0.0004017677782241
1613,39,65,1980,12,Male,4784 Park Boulevard,44.44,-69.83,$21647,44134,$0,792,4,5144.203220338983,511.2009322033898,977.9562771236808,315.34172564315395,1512.0,88.21186440677967,29.389830508474574,61.845744268976055,53.93,1337.19,0.54,66.46687535652244,-101.55170033670034,-80.0,-0.71,-493.0,82.51764884944457,3841.25,118.0,88.21186440677967,0.0263233740032664,0.2927274474012873,0.8997351598312705,0.924291092673426,4633.002288135593,0.0993548573907854,0.9004507868263278,Service Stations,79.0,313.0,92741.0,0.03007013161687,10409.0,0.0,10409.0,667337.69,7.0,0.0006724949562878,136.7514285714286,3.0,3.0,3.0,21.0,1.0,250.0,21.0,302.0,10409.0,0.0290105667627281,27.0,0.0025936599423631,0.0240153698366954,0.0020172910662824,136.75142857142856,3.001441753171857,11.0,8.0,0.0580212659543976,0.0,0.0,0.0,0.0,1.1770028236463514e-05,6946318015.209999,0.0290133538284177,1.0,302.0,0.9846417545764776,20.53689219788001,98.0,0.0094149293880295
437,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,72670,$28915,718,3,4869.438644067796,390.0677966101695,945.6337042400334,319.8879539098683,1221.0,79.09322033898304,28.78813559322034,63.85794176483663,43.695,1571.13,0.03,95.90717406927916,-137.39701492537313,-84.0,-50.0,-498.0,120.33792485632831,4564.666666666667,118.0,79.09322033898304,0.051966141647916,0.2806171648987464,1.19149237278036,1.0390119273919978,4479.370847457627,0.0800888431446052,0.9197058365396944,Miscellaneous Food Stores,85.0,383.0,61195.0,0.0410371798992821,9333.0,0.0,9333.0,620621.76,3.0,0.0003214400514304,27.813333333333333,3.0,4.0,3.0,27.0,1.0,56.0,20.0,114.0,9333.0,0.0122134133276194,34.0,0.0036425969573601,0.0059995714591814,0.0021427040925648,27.813333333333333,2.747424197821607,10.0,7.0,0.1479502053053509,0.0,0.0,0.0,0.0,0.0,5792262886.08,0.0122147219543555,1.0,114.0,0.9851846504025146,23.27684021309721,163.0,0.0174649094610521
1156,56,69,1963,6,Female,9603 South Lane,40.74,-74.33,$137428,280199,$91367,752,5,9781.030338983051,730.5176271186441,1719.6891584654113,386.3369755999144,2098.0,110.70338983050848,29.61864406779661,92.85290265486726,70.82499999999999,5682.22,0.45,144.4271091119863,-136.17864139020537,-84.0,-0.08,-498.0,117.05038570513506,5027.4,118.0,110.70338983050848,0.2628033376712853,0.2874531118426089,0.957274095663049,1.0405525393841173,9050.512711864409,0.0746795503390954,0.9252182213948548,Service Stations,86.0,390.0,39021.0,0.0298553165429074,13063.0,0.0,13063.0,1240362.66,4.0,0.000306208374799,82.1425,30.0,29.0,19.0,13.0,1.0,51.0,40.0,183.0,13063.0,0.0140079608083282,72.0,0.0055113288426209,0.0039038579301898,0.0030618493570116,82.1425,3.737625178826896,13.0,6.0,0.1324097980002338,0.0,0.0,0.0,0.0,0.0,16202857427.579998,0.0140090331470565,2.0,182.0,0.9895781613406576,59.219180066889656,180.0,0.0137793768659572
997,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,$26957,54963,$105623,675,4,8347.436440677966,357.47008474576273,1141.1278339518765,372.270072505028,1634.0,256.85593220338984,30.41525423728813,32.74375041553088,25.63,1512.29,0.09,55.02597079140422,-185.8214537444934,-98.0,-4.47,-497.0,139.8829299462774,3705.25,118.0,256.85593220338984,0.0316407667689465,0.2864495694348213,0.2343432651902287,0.9423239317436904,7989.966355932203,0.0428188065257322,0.9570614105655632,Miscellaneous Food Stores,85.0,489.0,14528.0,0.0161338216371374,30309.0,0.0,30309.0,1027178.97,10.0,0.0003299350028044,132.224,26.0,54.0,32.0,22.0,0.0,144.0,67.0,345.0,30309.0,0.011382382052128,102.0,0.0033652259980204,0.0047509072913229,0.002210491586935,33.824,8.444970743939816,17.0,7.0,0.1629112757029163,0.0,0.0,0.0,0.0,0.0,31132767401.73,0.0113827575967534,2.0,344.0,0.9713386810442866,43.34422604353598,554.0,0.0182783991553663
211,43,71,1976,5,Male,441 River Street,34.61,-114.3,$14214,28983,$36482,755,3,2063.5850847457627,163.38135593220338,569.050936957806,218.02097129159856,980.0,105.5677966101695,29.8135593220339,19.782520107238607,2.67,745.64,0.18,42.53770630038958,-130.26351351351352,-78.0,-50.0,-488.0,116.56345452923456,4899.333333333333,118.0,105.5677966101695,0.0394958657782772,0.2842578469936582,0.8733255985655521,0.934003410373692,1900.2037288135596,0.0791352011304113,0.9203804400473784,Miscellaneous Food Stores,72.0,195.0,14528.0,0.0156538492413903,12457.0,0.0,12457.0,262782.04,8.0,0.0006422091996467,112.81625,6.0,2.0,2.0,32.0,0.0,62.0,25.0,129.0,12457.0,0.0103547921014609,40.0,0.003210788248515,0.0049767217851982,0.0020067426553218,37.56625,3.540932347924957,11.0,6.0,0.108661825726141,0.0,0.0,0.0,0.0,0.0,3273475872.28,0.0103556233443044,2.0,126.0,0.9547411588123546,33.74680234315597,457.0,0.0366862005298225
